,name,date,time code,loc,wea
1973,purple rumped sunbird,20231005,7,Rocks,P. sunny
1974,pale billed flowerpecker,20231005,8,Rocks,P. sunny
1975,indian pond heron,20231005,8,Rocks,P. sunny
1976,large billed crow,20231005,8,Rocks,P. sunny
1977,common tailorbird,20231005,9,Rocks,P. sunny
1978,large billed crow,20231005,10,Rocks,P. sunny
1979,lottens sunbird,20231005,10,Rocks,P. sunny
1980,rose ringed parakeet,20231005,10,Rocks,P. sunny
1981,indian white eye,20231005,11,Rocks,P. sunny
1982,purple rumped sunbird,20231005,11,Rocks,P. sunny
1983,indian pond heron,20231005,12,Rocks,P. sunny
1984,purple rumped sunbird,20231005,12,Rocks,P. sunny
1985,purple rumped sunbird,20231005,13,Rocks,P. sunny
1986,lottens sunbird,20231005,13,Rocks,P. sunny
1987,purple rumped sunbird,20231005,14,Rocks,P. sunny
1988,purple rumped sunbird,20231005,15,Rocks,P. sunny
1989,oriental magpie robin,20231005,20,Rocks,P. sunny
1990,small minivet,20231005,20,Rocks,P. sunny
1991,rock pigeon,20231005,20,Rocks,P. sunny
1992,purple rumped sunbird,20231005,20,Rocks,P. sunny
1993,purple rumped sunbird,20231005,21,Rocks,P. sunny
1994,purple rumped sunbird,20231005,21,Rocks,P. sunny
1995,rose ringed parakeet,20231005,22,Rocks,P. sunny
1996,lottens sunbird,20231005,23,Rocks,P. sunny
1997,purple rumped sunbird,20231005,23,Rocks,P. sunny
1998,purple rumped sunbird,20231005,24,Rocks,P. sunny
1999,oriental magpie robin,20231005,25,Rocks,P. sunny
2000,red whiskered bulbul,20231005,25,Rocks,P. sunny
2001,purple rumped sunbird,20231005,25,Rocks,P. sunny
2002,purple rumped sunbird,20231005,26,Rocks,P. sunny
2003,lottens sunbird,20231005,26,Rocks,P. sunny
2004,purple rumped sunbird,20231005,27,Rocks,P. sunny
2005,large billed crow,20231005,27,Rocks,P. sunny
2006,purple rumped sunbird,20231005,28,Rocks,P. sunny
2007,spotted dove,20231005,29,Rocks,P. sunny
2008,purple rumped sunbird,20231005,29,Rocks,P. sunny
2009,spotted dove,20231005,30,Rocks,P. sunny
2010,purple rumped sunbird,20231005,30,Rocks,P. sunny
2011,oriental magpie robin,20231005,30,Rocks,P. sunny
2012,oriental magpie robin,20231005,31,Rocks,P. sunny
2013,purple rumped sunbird,20231005,31,Rocks,P. sunny
2014,spotted dove,20231005,31,Rocks,P. sunny
2015,purple rumped sunbird,20231005,32,Rocks,P. sunny
2016,large billed crow,20231005,33,Rocks,P. sunny
2017,purple rumped sunbird,20231005,33,Rocks,P. sunny
2018,red whiskered bulbul,20231005,33,Rocks,P. sunny
2019,cinerous tit,20231005,33,Rocks,P. sunny
2020,red whiskered bulbul,20231005,34,Rocks,P. sunny
2021,bayback shrike,20231005,34,Rocks,P. sunny
2022,red whiskered bulbul,20231005,35,Rocks,P. sunny
2023,bayback shrike,20231005,35,Rocks,P. sunny
2024,purple rumped sunbird,20231005,35,Rocks,P. sunny
2025,cinerous tit,20231005,35,Rocks,P. sunny
2026,spotted dove,20231005,40,Rocks,P. sunny
2027,red whiskered bulbul,20231005,40,Rocks,P. sunny
2028,purple rumped sunbird,20231005,40,Rocks,P. sunny
2029,cinerous tit,20231005,40,Rocks,P. sunny
2030,spotted dove,20231005,41,Rocks,P. sunny
2031,purple rumped sunbird,20231005,41,Rocks,P. sunny
2032,spotted dove,20231005,42,Rocks,P. sunny
2033,purple rumped sunbird,20231005,42,Rocks,P. sunny
2034,spotted dove,20231005,43,Rocks,P. sunny
2035,purple rumped sunbird,20231005,43,Rocks,P. sunny
2036,lottens sunbird,20231005,43,Rocks,P. sunny
2037,purple rumped sunbird,20231005,44,Rocks,P. sunny
2038,spotted dove,20231005,44,Rocks,P. sunny
2039,spotted dove,20231005,45,Rocks,P. sunny
2040,purple rumped sunbird,20231005,45,Rocks,P. sunny
2041,spotted dove,20231005,46,Rocks,P. sunny
2042,purple rumped sunbird,20231005,46,Rocks,P. sunny
2043,purple rumped sunbird,20231005,47,Rocks,P. sunny
2044,spotted dove,20231005,47,Rocks,P. sunny
2045,red whiskered bulbul,20231005,47,Rocks,P. sunny
2046,black kite,20231005,47,Rocks,P. sunny
2047,lottens sunbird,20231005,48,Rocks,P. sunny
2048,spotted dove,20231005,48,Rocks,P. sunny
2049,purple rumped sunbird,20231005,48,Rocks,P. sunny
2050,spotted dove,20231005,49,Rocks,P. sunny
2051,purple rumped sunbird,20231005,50,Rocks,P. sunny
2052,cinerous tit,20231005,51,Rocks,P. sunny
2053,large billed crow,20231005,51,Rocks,P. sunny
2054,rose ringed parakeet,20231005,51,Rocks,P. sunny
2055,spotted dove,20231005,51,Rocks,P. sunny
2056,spotted dove,20231005,51,Rocks,P. sunny
2057,purple rumped sunbird,20231005,53,Rocks,P. sunny
2058,purple rumped sunbird,20231005,54,Rocks,P. sunny
2059,spotted dove,20231005,54,Rocks,P. sunny
2060,red whiskered bulbul,20231005,54,Rocks,P. sunny
2061,spotted dove,20231005,55,Rocks,P. sunny
2062,spotted dove,20231005,55,Rocks,P. sunny
2063,red whiskered bulbul,20231005,55,Rocks,P. sunny
2064,purple rumped sunbird,20231005,55,Rocks,P. sunny
2065,lottens sunbird,20230926,0,Rocks,Cloudy
2066,red whiskered bulbul,20230926,0,Rocks,Cloudy
2067,purple rumped sunbird,20230926,0,Rocks,Cloudy
2068,black kite,20230926,0,Rocks,Cloudy
2069,rose ringed parakeet,20230926,0,Rocks,Cloudy
2070,grey wagtail,20230926,0,Rocks,Cloudy
2071,purple rumped sunbird,20230926,1,Rocks,Cloudy
2072,purple sunbird,20230926,1,Rocks,Cloudy
2073,common tailorbird,20230926,1,Rocks,Cloudy
2074,purple rumped sunbird,20230926,2,Rocks,Cloudy
2075,purple sunbird,20230926,2,Rocks,Cloudy
2076,red whiskered bulbul,20230926,2,Rocks,Cloudy
2077,tytlers leaf warbler,20230926,2,Rocks,Cloudy
2078,oriental magpie robin,20230926,3,Rocks,Cloudy
2079,red whiskered bulbul,20230926,3,Rocks,Cloudy
2080,lottens sunbird,20230926,3,Rocks,Cloudy
2081,cinerous tit,20230926,3,Rocks,Cloudy
2082,large billed crow,20230926,3,Rocks,Cloudy
2083,indian white eye,20230926,3,Rocks,Cloudy
2084,large billed leaf warbler,20230926,4,Rocks,Cloudy
2085,common tailorbird,20230926,4,Rocks,Cloudy
2086,pale billed flowerpecker,20230926,4,Rocks,Cloudy
2087,black kite,20230926,4,Rocks,Cloudy
2088,red whiskered bulbul,20230926,4,Rocks,Cloudy
2089,oriental magpie robin,20230926,5,Rocks,Cloudy
2090,spotted dove,20230926,5,Rocks,Cloudy
2091,lottens sunbird,20230926,5,Rocks,Cloudy
2092,red whiskered bulbul,20230926,5,Rocks,Cloudy
2093,rose ringed parakeet,20230926,5,Rocks,Cloudy
2094,purple sunbird,20230926,5,Rocks,Cloudy
2095,purple rumped sunbird,20230926,5,Rocks,Cloudy
2096,purple rumped sunbird,20230926,8,Rocks,Cloudy
2097,red whiskered bulbul,20230926,8,Rocks,Cloudy
2098,tickells blue flycatcher,20230926,8,Rocks,Cloudy
2099,spot breasted fantail,20230926,8,Rocks,Cloudy
2100,spot breasted fantail,20230926,10,Rocks,Cloudy
2101,common tailorbird,20230926,10,Rocks,Cloudy
2102,black kite,20230926,10,Rocks,Cloudy
2103,spotted dove,20230926,10,Rocks,Cloudy
2104,ashy prinia,20230926,10,Rocks,Cloudy
2105,purple rumped sunbird,20230926,10,Rocks,Cloudy
2106,purple sunbird,20230926,10,Rocks,Cloudy
2107,rose ringed parakeet,20230926,11,Rocks,Cloudy
2108,white cheeked barbet,20230926,11,Rocks,Cloudy
2109,purple sunbird,20230926,11,Rocks,Cloudy
2110,large billed crow,20230926,11,Rocks,Cloudy
2111,lottens sunbird,20230926,11,Rocks,Cloudy
2112,black kite,20230926,11,Rocks,Cloudy
2113,large billed leaf warbler,20230926,12,Rocks,Cloudy
2114,rose ringed parakeet,20230926,12,Rocks,Cloudy
2115,red whiskered bulbul,20230926,12,Rocks,Cloudy
2116,black kite,20230926,12,Rocks,Cloudy
2117,purple rumped sunbird,20230926,12,Rocks,Cloudy
2118,lottens sunbird,20230926,12,Rocks,Cloudy
2119,indian white eye,20230926,12,Rocks,Cloudy
2120,cinerous tit,20230926,12,Rocks,Cloudy
2121,lottens sunbird,20230926,13,Rocks,Cloudy
2122,purple rumped sunbird,20230926,13,Rocks,Cloudy
2123,rose ringed parakeet,20230926,13,Rocks,Cloudy
2124,purple rumped sunbird,20230926,14,Rocks,Cloudy
2125,tickells blue flycatcher,20230926,14,Rocks,Cloudy
2126,cinerous tit,20230926,14,Rocks,Cloudy
2127,purple rumped sunbird,20230926,15,Rocks,Cloudy
2128,lottens sunbird,20230926,15,Rocks,Cloudy
2129,tickells blue flycatcher,20230926,15,Rocks,Cloudy
2130,purple rumped sunbird,20230926,20,Rocks,Cloudy
2131,spot breasted fantail,20230926,20,Rocks,Cloudy
2132,lottens sunbird,20230926,20,Rocks,Cloudy
2133,greater coucal,20230926,20,Rocks,Cloudy
2134,red whiskered bulbul,20230926,20,Rocks,Cloudy
2135,rose ringed parakeet,20230926,20,Rocks,Cloudy
2136,cinerous tit,20230926,21,Rocks,Cloudy
2137,small minivet,20230926,21,Rocks,Cloudy
2138,ashy prinia,20230926,21,Rocks,Cloudy
2139,cinerous tit,20230926,22,Rocks,Cloudy
2140,common tailorbird,20230926,22,Rocks,Cloudy
2141,rose ringed parakeet,20230926,22,Rocks,Cloudy
2142,spot breasted fantail,20230926,22,Rocks,Cloudy
2143,large billed leaf warbler,20230926,22,Rocks,Cloudy
2144,white cheeked barbet,20230926,22,Rocks,Cloudy
2145,ashy prinia,20230926,23,Rocks,Cloudy
2146,spotted dove,20230926,23,Rocks,Cloudy
2147,purple rumped sunbird,20230926,23,Rocks,Cloudy
2148,common tailorbird,20230926,23,Rocks,Cloudy
2149,white cheeked barbet,20230926,23,Rocks,Cloudy
2150,cinerous tit,20230926,24,Rocks,Cloudy
2151,purple rumped sunbird,20230926,24,Rocks,Cloudy
2152,common tailorbird,20230926,24,Rocks,Cloudy
2153,spot breasted fantail,20230926,24,Rocks,Cloudy
2154,rose ringed parakeet,20230926,24,Rocks,Cloudy
2155,red whiskered bulbul,20230926,25,Rocks,Cloudy
2156,purple rumped sunbird,20230926,25,Rocks,Cloudy
2157,large billed crow,20230926,25,Rocks,Cloudy
2158,rose ringed parakeet,20230926,25,Rocks,Cloudy
2159,spot breasted fantail,20230926,25,Rocks,Cloudy
2160,common tailorbird,20230926,26,Rocks,Cloudy
2161,red whiskered bulbul,20230926,26,Rocks,Cloudy
2162,oriental magpie robin,20230926,26,Rocks,Cloudy
2163,spotted dove,20230926,26,Rocks,Cloudy
2164,cinerous tit,20230926,26,Rocks,Cloudy
2165,red whiskered bulbul,20230926,27,Rocks,Cloudy
2166,black kite,20230926,27,Rocks,Cloudy
2167,rose ringed parakeet,20230926,27,Rocks,Cloudy
2168,indian white eye,20230926,27,Rocks,Cloudy
2169,lottens sunbird,20230926,27,Rocks,Cloudy
2170,common tailorbird,20230926,28,Rocks,Cloudy
2171,purple rumped sunbird,20230926,28,Rocks,Cloudy
2172,black kite,20230926,28,Rocks,Cloudy
2173,large billed leaf warbler,20230926,29,Rocks,Cloudy
2174,common tailorbird,20230926,29,Rocks,Cloudy
2175,greater coucal,20230926,29,Rocks,Cloudy
2176,ashy prinia,20230926,29,Rocks,Cloudy
2177,rose ringed parakeet,20230926,30,Rocks,Cloudy
2178,common tailorbird,20230926,30,Rocks,Cloudy
2179,ashy prinia,20230926,30,Rocks,Cloudy
2180,indian white eye,20230926,30,Rocks,Cloudy
2181,lottens sunbird,20230926,30,Rocks,Cloudy
2182,purple rumped sunbird,20230926,30,Rocks,Cloudy
2183,purple rumped sunbird,20230926,31,Rocks,Cloudy
2184,common tailorbird,20230926,31,Rocks,Cloudy
2185,rose ringed parakeet,20230926,31,Rocks,Cloudy
2186,purple rumped sunbird,20230926,33,Rocks,Cloudy
2187,spotted dove,20230926,33,Rocks,Cloudy
2188,lottens sunbird,20230926,33,Rocks,Cloudy
2189,large billed crow,20230926,33,Rocks,Cloudy
2190,purple sunbird,20230926,33,Rocks,Cloudy
2191,white browed bulbul,20230926,33,Rocks,Cloudy
2192,jungle myna,20230926,33,Rocks,Cloudy
2193,ashy prinia,20230926,34,Rocks,Cloudy
2194,common tailorbird,20230926,34,Rocks,Cloudy
2195,purple rumped sunbird,20230926,34,Rocks,Cloudy
2196,purple rumped sunbird,20230926,35,Rocks,Cloudy
2197,large billed crow,20230926,35,Rocks,Cloudy
2198,common tailorbird,20230926,35,Rocks,Cloudy
2199,spotted dove,20230926,35,Rocks,Cloudy
2200,rose ringed parakeet,20230926,35,Rocks,Cloudy
2201,large billed crow,20230926,40,Rocks,Cloudy
2202,purple rumped sunbird,20230926,40,Rocks,Cloudy
2203,common tailorbird,20230926,40,Rocks,Cloudy
2204,rose ringed parakeet,20230926,40,Rocks,Cloudy
2205,red whiskered bulbul,20230926,40,Rocks,Cloudy
2206,lottens sunbird,20230926,40,Rocks,Cloudy
2207,ashy prinia,20230926,40,Rocks,Cloudy
2208,small minivet,20230926,40,Rocks,Cloudy
2209,large billed crow,20230926,43,Rocks,Cloudy
2210,red whiskered bulbul,20230926,43,Rocks,Cloudy
2211,oriental magpie robin,20230926,43,Rocks,Cloudy
2212,common tailorbird,20230926,43,Rocks,Cloudy
2213,ornate sunbird,20230926,43,Rocks,Cloudy
2214,ashy prinia,20230926,43,Rocks,Cloudy
2215,purple rumped sunbird,20230926,44,Rocks,Cloudy
2216,oriental magpie robin,20230926,44,Rocks,Cloudy
2217,large billed crow,20230926,44,Rocks,Cloudy
2218,ashy prinia,20230926,44,Rocks,Cloudy
2219,large billed crow,20230926,45,Rocks,Cloudy
2220,red whiskered bulbul,20230926,45,Rocks,Cloudy
2221,purple rumped sunbird,20230926,45,Rocks,Cloudy
2222,common tailorbird,20230926,45,Rocks,Cloudy
2223,small minivet,20230926,46,Rocks,Cloudy
2224,red whiskered bulbul,20230926,46,Rocks,Cloudy
2225,purple rumped sunbird,20230926,46,Rocks,Cloudy
2226,ashy prinia,20230926,46,Rocks,Cloudy
2227,oriental magpie robin,20230926,46,Rocks,Cloudy
2228,large billed crow,20230926,46,Rocks,Cloudy
2229,cinerous tit,20230926,47,Rocks,Cloudy
2230,red whiskered bulbul,20230926,47,Rocks,Cloudy
2231,purple rumped sunbird,20230926,47,Rocks,Cloudy
2232,small minivet,20230926,47,Rocks,Cloudy
2233,indian white eye,20230926,47,Rocks,Cloudy
2234,oriental magpie robin,20230926,49,Rocks,Cloudy
2235,cinerous tit,20230926,49,Rocks,Cloudy
2236,red whiskered bulbul,20230926,49,Rocks,Cloudy
2237,large billed crow,20230926,49,Rocks,Cloudy
2238,red whiskered bulbul,20230926,50,Rocks,Cloudy
2239,oriental magpie robin,20230926,50,Rocks,Cloudy
2240,purple rumped sunbird,20230926,50,Rocks,Cloudy
2241,large billed crow,20230926,50,Rocks,Cloudy
2242,rose ringed parakeet,20230926,50,Rocks,Cloudy
2243,indian white eye,20230926,50,Rocks,Cloudy
2244,lottens sunbird,20230926,52,Rocks,Cloudy
2245,purple rumped sunbird,20230926,52,Rocks,Cloudy
2246,red whiskered bulbul,20230926,52,Rocks,Cloudy
2247,indian white eye,20230926,52,Rocks,Cloudy
2248,ashy prinia,20230926,52,Rocks,Cloudy
2249,purple rumped sunbird,20230926,53,Rocks,Cloudy
2250,small minivet,20230926,53,Rocks,Cloudy
2251,common tailorbird,20230926,53,Rocks,Cloudy
2252,lottens sunbird,20230926,53,Rocks,Cloudy
2253,red whiskered bulbul,20230926,54,Rocks,Cloudy
2254,purple rumped sunbird,20230926,54,Rocks,Cloudy
2255,indian pond heron,20230926,54,Rocks,Cloudy
2256,greater coucal,20230926,55,Rocks,Cloudy
2257,tickells blue flycatcher,20230926,55,Rocks,Cloudy
2258,small minivet,20230926,55,Rocks,Cloudy
2259,rose ringed parakeet,20230926,55,Rocks,Cloudy
2260,black kite,20230909,1,Jubilee,sunny
2261,pale billed flowerpecker,20230909,4,Jubilee,sunny
2262,black kite,20230909,7,Jubilee,sunny
2263,large billed crow,20230909,7,Jubilee,sunny
2264,black kite,20230909,8,Jubilee,sunny
2265,large billed crow,20230909,9,Jubilee,sunny
2266,black kite,20230909,9,Jubilee,sunny
2267,large billed crow,20230909,10,Jubilee,sunny
2268,black kite,20230909,10,Jubilee,sunny
2269,rose ringed parakeet,20230909,11,Jubilee,sunny
2270,large billed crow,20230909,11,Jubilee,sunny
2271,black kite,20230909,12,Jubilee,sunny
2272,rose ringed parakeet,20230909,16,Jubilee,sunny
2273,rose ringed parakeet,20230909,20,Jubilee,sunny
2274,black kite,20230909,20,Jubilee,sunny
2275,large billed crow,20230909,21,Jubilee,sunny
2276,black kite,20230909,21,Jubilee,sunny
2277,black kite,20230909,25,Jubilee,sunny
2278,large billed crow,20230909,29,Jubilee,sunny
2279,rose ringed parakeet,20230909,29,Jubilee,sunny
2280,black kite,20230909,32,Jubilee,sunny
2281,large billed crow,20230909,33,Jubilee,sunny
2282,large billed crow,20230909,43,Jubilee,sunny
2283,black kite,20230909,43,Jubilee,sunny
2284,black kite,20230909,44,Jubilee,sunny
2285,indian white eye,20230909,44,Jubilee,sunny
2286,black kite,20230909,45,Jubilee,sunny
2287,large billed crow,20230909,47,Jubilee,sunny
2288,black kite,20230909,47,Jubilee,sunny
2289,large billed crow,20230909,48,Jubilee,sunny
2290,large billed crow,20230909,49,Jubilee,sunny
2291,black kite,20230909,49,Jubilee,sunny
2292,large billed crow,20230909,51,Jubilee,sunny
2293,large billed crow,20230909,52,Jubilee,sunny
2294,large billed crow,20230909,53,Jubilee,sunny
2295,large billed crow,20230909,54,Jubilee,sunny
2296,large billed crow,20230909,54,Jubilee,sunny
2297,indian pond heron,20230909,54,Jubilee,sunny
2298,black kite,20230909,54,Jubilee,sunny
2299,large billed crow,20230909,55,Jubilee,sunny
2300,black kite,20230909,55,Jubilee,sunny
2301,oriental magpie robin,20230907,1,B7,sunny
2302,oriental magpie robin,20230907,2,B7,sunny
2303,tickells blue flycatcher,20230907,2,B7,sunny
2304,oriental magpie robin,20230907,3,B7,sunny
2305,rock pigeon,20230907,4,B7,sunny
2306,purple rumped sunbird,20230907,4,B7,sunny
2307,greater coucal,20230907,4,B7,sunny
2308,oriental magpie robin,20230907,5,B7,sunny
2309,cinerous tit,20230907,6,B7,sunny
2310,oriental magpie robin,20230907,6,B7,sunny
2311,greenish warbler,20230907,6,B7,sunny
2312,oriental magpie robin,20230907,7,B7,sunny
2313,greenish warbler,20230907,7,B7,sunny
2314,oriental magpie robin,20230907,8,B7,sunny
2315,tickells blue flycatcher,20230907,8,B7,sunny
2316,cinerous tit,20230907,9,B7,sunny
2317,oriental magpie robin,20230907,9,B7,sunny
2318,black kite,20230907,9,B7,sunny
2319,oriental magpie robin,20230907,11,B7,sunny
2320,tickells blue flycatcher,20230907,14,B7,sunny
2321,cinerous tit,20230907,20,B7,sunny
2322,cinerous tit,20230907,21,B7,sunny
2323,greenish warbler,20230907,22,B7,sunny
2324,purple rumped sunbird,20230907,24,B7,sunny
2325,rose ringed parakeet,20230907,28,B7,sunny
2326,rose ringed parakeet,20230907,29,B7,sunny
2327,spotted owlet,20230907,30,B7,sunny
2328,tickells blue flycatcher,20230907,31,B7,sunny
2329,tickells blue flycatcher,20230907,32,B7,sunny
2330,black kite,20230907,34,B7,sunny
2331,purple rumped sunbird,20230907,35,B7,sunny
2332,rose ringed parakeet,20230907,40,B7,sunny
2333,common myna,20230907,42,B7,sunny
2334,black kite,20230907,42,B7,sunny
2335,oriental magpie robin,20230907,46,B7,sunny
2336,purple rumped sunbird,20230907,48,B7,sunny
2337,common tailorbird,20230907,49,B7,sunny
2338,oriental magpie robin,20230907,49,B7,sunny
2339,purple rumped sunbird,20230907,49,B7,sunny
2340,oriental magpie robin,20230907,50,B7,sunny
2341,black kite,20230907,50,B7,sunny
2342,oriental magpie robin,20230907,52,B7,sunny
2343,rose ringed parakeet,20230907,53,B7,sunny
2344,oriental magpie robin,20230907,53,B7,sunny
2345,tickells blue flycatcher,20230907,53,B7,sunny
2346,oriental magpie robin,20230907,54,B7,sunny
2347,rose ringed parakeet,20230907,55,B7,sunny
2348,black kite,20230907,55,B7,sunny
2349,large billed crow,20230814,0,Jubilee,cloudy
2350,large billed crow,20230814,3,Jubilee,cloudy
2351,large billed crow,20230814,5,Jubilee,cloudy
2352,rose ringed parakeet,20230814,6,Jubilee,cloudy
2353,large billed crow,20230814,7,Jubilee,cloudy
2354,large billed crow,20230814,8,Jubilee,cloudy
2355,black kite,20230814,8,Jubilee,cloudy
2356,black kite,20230814,9,Jubilee,cloudy
2357,large billed crow,20230814,9,Jubilee,cloudy
2358,black kite,20230814,10,Jubilee,cloudy
2359,large billed crow,20230814,10,Jubilee,cloudy
2360,large billed crow,20230814,11,Jubilee,cloudy
2361,black kite,20230814,11,Jubilee,cloudy
2362,rose ringed parakeet,20230814,11,Jubilee,cloudy
2363,black kite,20230814,12,Jubilee,cloudy
2364,large billed crow,20230814,12,Jubilee,cloudy
2365,black kite,20230814,13,Jubilee,cloudy
2366,large billed crow,20230814,13,Jubilee,cloudy
2367,black kite,20230814,22,Jubilee,cloudy
2368,large billed crow,20230814,23,Jubilee,cloudy
2369,rose ringed parakeet,20230814,25,Jubilee,cloudy
2370,black kite,20230814,25,Jubilee,cloudy
2371,black kite,20230814,26,Jubilee,cloudy
